caseid;activity;timestamp
1000084;Scan Invoice;25/04/2016 09:35
1000085;Create Purchase Requisition Item;30/03/2016 09:37
1000085;Create Purchase Order Item;02/04/2016 09:37
1000085;Send Purchase Order;03/04/2016 09:37
1000085;Receive Goods;16/04/2016 09:37
1000085;Scan Invoice;19/04/2016 09:37
1000085;Set Payment Block;25/04/2016 09:37
1000085;Remove Payment Block;27/04/2016 09:37
1000085;Book Invoice;04/05/2016 09:37
1000086;Create Purchase Requisition Item;31/03/2016 09:37
1000086;Create Purchase Order Item;02/04/2016 09:37
1000086;Send Purchase Order;03/04/2016 09:37
1000086;Send Purchase Order Update;08/04/2016 09:37
1000086;Receive Goods;15/04/2016 09:37
1000086;Scan Invoice;22/04/2016 09:37
1000086;Book Invoice;01/05/2016 09:37
1000087;Create Purchase Requisition Item;31/03/2016 09:38
1000087;Create Purchase Order Item;02/04/2016 09:38
1000087;Send Purchase Order;03/04/2016 09:38
1000087;Change Currency;08/04/2016 09:38
1000087;Receive Goods;14/04/2016 09:38
1000087;Scan Invoice;21/04/2016 09:38
1000087;Book Invoice;04/05/2016 09:38
1000088;Create Purchase Requisition Item;30/03/2016 09:40
1000088;Create Purchase Order Item;02/04/2016 09:40
1000088;Send Purchase Order;05/04/2016 09:40
1000088;Delete Purchase Order Item;11/04/2016 09:40
1000089;Create Purchase Requisition Item;30/03/2016 09:40
1000089;Create Purchase Order Item;02/04/2016 09:40
1000089;Send Purchase Order;04/04/2016 09:40
1000089;Block Purchase Order Item;11/04/2016 09:40
100009;Create Purchase Order Item;06/10/2016 11:54
100009;Send Purchase Order;07/10/2016 11:54
100009;Receive Goods;16/10/2016 11:54
100009;Scan Invoice;23/10/2016 11:54
100009;Book Invoice;01/11/2016 11:54
1000090;Create Purchase Requisition Item;31/03/2016 09:40
1000090;Create Purchase Order Item;02/04/2016 09:40
1000090;Send Purchase Order;04/04/2016 09:40
1000090;Block Purchase Order Item;08/04/2016 09:40
1000090;Reactivate Purchase Order Item;14/04/2016 09:40
1000090;Receive Goods;19/04/2016 09:40
1000090;Scan Invoice;24/04/2016 09:40
1000090;Book Invoice;25/04/2016 09:40
1000091;Create Purchase Requisition Item;31/03/2016 09:40
1000091;Create Purchase Order Item;02/04/2016 09:40
1000091;Refuse Purchase Order Item;04/04/2016 09:40
1000092;Create Purchase Requisition Item;31/03/2016 09:40
1000092;Create Purchase Order Item;02/04/2016 09:40
1000092;Send Purchase Order;05/04/2016 09:40
1000092;Receive Goods;12/04/2016 09:40
1000092;Scan Invoice;18/04/2016 09:40
1000092;Book Invoice;26/04/2016 09:40
1000093;Create Purchase Requisition Item;30/03/2016 09:44
1000093;Create Purchase Order Item;02/04/2016 09:44
1000093;Send Purchase Order;03/04/2016 09:44
1000093;Receive Goods;13/04/2016 09:44
1000093;Scan Invoice;17/04/2016 09:44
1000093;Book Invoice;24/04/2016 09:44
1000094;Create Purchase Requisition Item;31/03/2016 09:47
1000094;Create Purchase Order Item;02/04/2016 09:47
1000094;Send Purchase Order;04/04/2016 09:47
1000094;Receive Goods;10/04/2016 09:47
1000094;Scan Invoice;18/04/2016 09:47
1000094;Book Invoice;22/04/2016 09:47
1000095;Create Purchase Requisition Item;01/04/2016 09:48
1000095;Create Purchase Order Item;02/04/2016 09:48
1000095;Send Purchase Order;04/04/2016 09:48
1000095;Receive Goods;12/04/2016 09:48
1000095;Scan Invoice;17/04/2016 09:48
1000095;Book Invoice;01/05/2016 09:48
1000096;Create Purchase Requisition Item;31/03/2016 09:51
1000096;Create Purchase Order Item;02/04/2016 09:51
1000096;Send Purchase Order;05/04/2016 09:51
1000096;Receive Goods;11/04/2016 09:51
1000096;Scan Invoice;20/04/2016 09:51
1000096;Book Invoice;24/04/2016 09:51
1000097;Create Purchase Requisition Item;31/03/2016 09:54
1000097;Create Purchase Order Item;02/04/2016 09:54
1000097;Send Purchase Order;05/04/2016 09:54
1000097;Receive Goods;11/04/2016 09:54
1000097;Scan Invoice;18/04/2016 09:54
1000097;Book Invoice;22/04/2016 09:54
1000098;Create Purchase Requisition Item;30/03/2016 10:01
1000098;Create Purchase Order Item;02/04/2016 10:01
1000098;Send Purchase Order;04/04/2016 10:01
1000098;Receive Goods;12/04/2016 10:01
1000098;Scan Invoice;19/04/2016 10:01
1000098;Book Invoice;30/04/2016 10:01
1000099;Create Purchase Requisition Item;31/03/2016 10:01
1000099;Create Purchase Order Item;02/04/2016 10:01
1000099;Send Purchase Order;05/04/2016 10:01
1000099;Receive Goods;14/04/2016 10:01
1000099;Scan Invoice;17/04/2016 10:01
1000099;Book Invoice;27/04/2016 10:01
10001;Create Purchase Requisition Item;26/01/2016 11:57
10001;Create Purchase Order Item;27/01/2016 11:57
10001;Send Purchase Order;29/01/2016 11:57
10001;Receive Goods;08/02/2016 11:57
10001;Scan Invoice;11/02/2016 11:57
10001;Book Invoice;01/03/2016 11:57
100010;Create Purchase Order Item;06/10/2016 11:54
100010;Send Purchase Order;08/10/2016 11:54
100010;Receive Goods;17/10/2016 11:54
100010;Scan Invoice;24/10/2016 11:54
100010;Book Invoice;06/11/2016 11:54
1000100;Create Purchase Requisition Item;01/04/2016 10:02
1000100;Create Purchase Order Item;02/04/2016 10:02
1000100;Send Purchase Order;04/04/2016 10:02
1000100;Receive Goods;13/04/2016 10:02
1000100;Scan Invoice;18/04/2016 10:02
1000100;Book Invoice;22/04/2016 10:02
1000101;Create Purchase Requisition Item;30/03/2016 10:03
1000101;Create Purchase Order Item;02/04/2016 10:03
1000101;Send Purchase Order;04/04/2016 10:03
1000101;Receive Goods;12/04/2016 10:03
1000101;Scan Invoice;19/04/2016 10:03
1000101;Book Invoice;24/04/2016 10:03
1000102;Create Purchase Requisition Item;31/03/2016 10:03
1000102;Create Purchase Order Item;02/04/2016 10:03
1000102;Send Purchase Order;04/04/2016 10:03
1000102;Receive Goods;12/04/2016 10:03
1000102;Scan Invoice;18/04/2016 10:03
1000102;Book Invoice;21/04/2016 10:03
1000103;Create Purchase Requisition Item;30/03/2016 10:03
1000103;Create Purchase Order Item;02/04/2016 10:03
1000103;Send Purchase Order;05/04/2016 10:03
1000103;Receive Goods;12/04/2016 10:03
1000103;Scan Invoice;17/04/2016 10:03
1000103;Book Invoice;23/04/2016 10:03
1000104;Create Purchase Requisition Item;30/03/2016 10:03
1000104;Create Purchase Order Item;02/04/2016 10:03
1000104;Send Purchase Order;03/04/2016 10:03
1000104;Receive Goods;12/04/2016 10:03
1000104;Scan Invoice;18/04/2016 10:03
1000104;Book Invoice;28/04/2016 10:03
1000105;Create Purchase Requisition Item;30/03/2016 10:03
1000105;Create Purchase Order Item;02/04/2016 10:03
1000105;Send Purchase Order;04/04/2016 10:03
1000105;Receive Goods;12/04/2016 10:03
1000105;Scan Invoice;19/04/2016 10:03
1000105;Book Invoice;27/04/2016 10:03
1000106;Create Purchase Requisition Item;30/03/2016 10:03
1000106;Create Purchase Order Item;02/04/2016 10:03
1000106;Send Purchase Order;04/04/2016 10:03
1000106;Receive Goods;14/04/2016 10:03
1000106;Scan Invoice;19/04/2016 10:03
1000106;Book Invoice;26/04/2016 10:03
1000107;Create Purchase Requisition Item;31/03/2016 10:03
1000107;Create Purchase Order Item;02/04/2016 10:03
1000107;Send Purchase Order;05/04/2016 10:03
1000107;Receive Goods;10/04/2016 10:03
1000107;Scan Invoice;17/04/2016 10:03
1000107;Book Invoice;24/04/2016 10:03
1000108;Create Purchase Requisition Item;01/04/2016 10:04
1000108;Create Purchase Order Item;02/04/2016 10:04
1000108;Send Purchase Order;03/04/2016 10:04
1000108;Receive Goods;11/04/2016 10:04
1000108;Scan Invoice;20/04/2016 10:04
1000108;Book Invoice;26/04/2016 10:04
1000109;Scan Invoice;14/08/2016 10:00
1000109;Create Purchase Order Item;15/08/2016 10:00
1000109;Send Purchase Order;16/08/2016 10:00
1000109;Receive Goods;23/08/2016 10:00
1000109;Book Invoice;04/09/2016 10:00
100011;Create Purchase Order Item;06/10/2016 11:54
100011;Send Purchase Order;08/10/2016 11:54
100011;Receive Goods;15/10/2016 11:54
100011;Scan Invoice;23/10/2016 11:54
100011;Book Invoice;10/11/2016 11:54
1000110;Scan Invoice;13/10/2016 10:00
1000110;Create Purchase Order Item;15/10/2016 10:00
1000110;Send Purchase Order;16/10/2016 10:00
1000110;Receive Goods;26/10/2016 10:00
1000110;Book Invoice;08/11/2016 10:00
1000111;Scan Invoice;12/10/2016 10:00
1000111;Create Purchase Order Item;15/10/2016 10:00
1000111;Send Purchase Order;17/10/2016 10:00
1000111;Receive Goods;25/10/2016 10:00
1000111;Book Invoice;05/11/2016 10:00
1000112;Create Purchase Requisition Item;30/03/2016 10:04
1000112;Create Purchase Order Item;02/04/2016 10:04
1000112;Send Purchase Order;03/04/2016 10:04
1000112;Change Price;10/04/2016 10:04
1000112;Receive Goods;20/04/2016 10:04
1000112;Scan Invoice;26/04/2016 10:04
1000112;Book Invoice;08/05/2016 10:04
1000113;Create Purchase Requisition Item;01/04/2016 10:04
1000113;Create Purchase Order Item;02/04/2016 10:04
1000113;Send Purchase Order;05/04/2016 10:04
1000113;Change Price;10/04/2016 10:04
1000113;Receive Goods;22/04/2016 10:04
1000113;Scan Invoice;24/04/2016 10:04
1000113;Book Invoice;06/05/2016 10:04
1000114;Create Purchase Requisition Item;30/03/2016 10:04
1000114;Create Purchase Order Item;02/04/2016 10:04
1000114;Send Purchase Order;04/04/2016 10:04
1000114;Change Price;10/04/2016 10:04
1000114;Receive Goods;21/04/2016 10:04
1000114;Scan Invoice;25/04/2016 10:04
1000114;Book Invoice;07/05/2016 10:04
1000115;Create Purchase Requisition Item;30/03/2016 10:04
1000115;Create Purchase Order Item;02/04/2016 10:04
1000115;Send Purchase Order;03/04/2016 10:04
1000115;Change Price;10/04/2016 10:04
1000115;Receive Goods;22/04/2016 10:04
1000115;Scan Invoice;27/04/2016 10:04
1000115;Book Invoice;07/05/2016 10:04
1000116;Create Purchase Order Item;02/04/2016 10:04
1000116;Send Purchase Order;04/04/2016 10:04
1000116;Change Quantity;09/04/2016 16:10
1000116;Receive Goods;13/04/2016 10:04
1000116;Scan Invoice;17/04/2016 10:04
1000116;Book Invoice;28/04/2016 10:04
1000117;Create Purchase Order Item;02/04/2016 10:04
1000117;Send Purchase Order;05/04/2016 10:04
1000117;Receive Goods;11/04/2016 10:04
1000117;Scan Invoice;19/04/2016 10:04
1000117;Book Invoice;06/05/2016 10:04
1000118;Create Purchase Order Item;02/04/2016 10:08
1000118;Send Purchase Order;05/04/2016 10:08
1000118;Receive Goods;11/04/2016 10:08
1000118;Scan Invoice;19/04/2016 10:08
1000118;Book Invoice;03/05/2016 10:08
1000119;Create Purchase Order Item;02/04/2016 10:08
1000119;Send Purchase Order;04/04/2016 10:08
1000119;Receive Goods;13/04/2016 10:08
1000119;Scan Invoice;18/04/2016 10:08
1000119;Book Invoice;27/04/2016 10:08
100012;Create Purchase Requisition Item;05/10/2016 11:54
100012;Create Purchase Order Item;06/10/2016 11:54
100012;Send Purchase Order;07/10/2016 11:54
100012;Receive Order Confirmation;11/10/2016 11:54
100012;Receive Goods;16/10/2016 11:54
100012;Scan Invoice;21/10/2016 11:54
100012;Book Invoice;05/11/2016 11:54
1000120;Create Purchase Order Item;02/04/2016 10:13
1000120;Send Purchase Order;04/04/2016 10:13
1000120;Receive Goods;13/04/2016 10:13
1000120;Scan Invoice;19/04/2016 10:13
1000120;Book Invoice;01/05/2016 10:13
1000121;Create Purchase Order Item;02/04/2016 10:14
1000121;Send Purchase Order;03/04/2016 10:14
1000121;Receive Goods;13/04/2016 10:14
1000121;Scan Invoice;19/04/2016 10:14
1000121;Book Invoice;04/05/2016 10:14
1000122;Create Purchase Requisition Item;30/03/2016 10:15
1000122;Create Purchase Order Item;02/04/2016 10:15
1000122;Send Purchase Order;04/04/2016 10:15
1000122;Receive Order Confirmation;06/04/2016 10:15
1000122;Receive Goods;12/04/2016 10:15
1000122;Scan Invoice;17/04/2016 10:15
1000122;Book Invoice;05/05/2016 10:15
1000123;Create Purchase Requisition Item;31/03/2016 10:15
1000123;Create Purchase Order Item;02/04/2016 10:15
1000123;Send Purchase Order;04/04/2016 10:15
1000123;Receive Order Confirmation;07/04/2016 10:15
1000123;Receive Goods;11/04/2016 10:15
1000123;Scan Invoice;18/04/2016 10:15
1000123;Book Invoice;29/04/2016 10:15
1000124;Create Purchase Requisition Item;30/03/2016 10:18
1000124;Create Purchase Order Item;02/04/2016 10:18
1000124;Send Purchase Order;05/04/2016 10:18
1000124;Dun Order Confirmation;09/04/2016 10:18
1000124;Receive Order Confirmation;12/04/2016 10:18
1000124;Receive Goods;19/04/2016 10:18
1000124;Scan Invoice;23/04/2016 10:18
1000124;Book Invoice;29/04/2016 10:18
1000125;Create Purchase Requisition Item;31/03/2016 10:19
1000125;Create Purchase Order Item;02/04/2016 10:19
1000125;Send Purchase Order;03/04/2016 10:19
1000125;Dun Order Confirmation;07/04/2016 10:19
1000125;Receive Order Confirmation;11/04/2016 10:19
1000125;Receive Goods;18/04/2016 10:19
1000125;Scan Invoice;23/04/2016 10:19
1000125;Book Invoice;04/05/2016 10:19
1000126;Create Purchase Requisition Item;30/03/2016 10:20
1000126;Create Purchase Order Item;02/04/2016 10:20
1000126;Send Purchase Order;04/04/2016 10:20
1000126;Receive Goods;15/04/2016 10:20
1000126;Scan Invoice;22/04/2016 10:20
1000126;Set Payment Block;24/04/2016 10:20
1000126;Remove Payment Block;01/05/2016 10:20
1000126;Book Invoice;14/05/2016 10:20
1000127;Create Purchase Requisition Item;31/03/2016 10:20
1000127;Create Purchase Order Item;02/04/2016 10:20
1000127;Send Purchase Order;03/04/2016 10:20
1000127;Send Purchase Order Update;09/04/2016 10:20
1000127;Receive Goods;16/04/2016 10:20
1000127;Scan Invoice;20/04/2016 10:20
1000127;Book Invoice;04/05/2016 10:20
1000128;Create Purchase Requisition Item;31/03/2016 10:22
1000128;Create Purchase Order Item;02/04/2016 10:22
1000128;Send Purchase Order;04/04/2016 10:22
1000128;Change Currency;10/04/2016 10:22
1000128;Receive Goods;14/04/2016 10:22
1000128;Scan Invoice;22/04/2016 10:22
1000128;Book Invoice;02/05/2016 10:22
1000129;Create Purchase Requisition Item;31/03/2016 10:23
1000129;Create Purchase Order Item;02/04/2016 10:23
1000129;Send Purchase Order;04/04/2016 10:23
1000129;Delete Purchase Order Item;11/04/2016 10:23
100013;Create Purchase Requisition Item;04/10/2016 11:54
100013;Create Purchase Order Item;06/10/2016 11:54
100013;Send Purchase Order;07/10/2016 11:54
100013;Receive Order Confirmation;10/10/2016 11:54
100013;Receive Goods;17/10/2016 11:54
100013;Scan Invoice;23/10/2016 11:54
100013;Book Invoice;01/11/2016 11:54
1000130;Create Purchase Requisition Item;01/04/2016 10:23
1000130;Create Purchase Order Item;02/04/2016 10:23
1000130;Send Purchase Order;04/04/2016 10:23
1000130;Block Purchase Order Item;10/04/2016 10:23
1000131;Create Purchase Requisition Item;01/04/2016 10:25
1000131;Create Purchase Order Item;02/04/2016 10:25
1000131;Send Purchase Order;03/04/2016 10:25
1000131;Block Purchase Order Item;08/04/2016 10:25
1000131;Reactivate Purchase Order Item;12/04/2016 10:25
1000131;Receive Goods;15/04/2016 10:25
1000131;Scan Invoice;21/04/2016 10:25
1000131;Book Invoice;26/04/2016 10:25
1000132;Create Purchase Requisition Item;01/04/2016 10:25
1000132;Create Purchase Order Item;02/04/2016 10:25
1000132;Refuse Purchase Order Item;04/04/2016 10:25
1000133;Create Purchase Requisition Item;31/03/2016 10:25
1000133;Create Purchase Order Item;02/04/2016 10:25
1000133;Send Purchase Order;03/04/2016 10:25
1000133;Receive Goods;14/04/2016 10:25
1000133;Scan Invoice;17/04/2016 10:25
1000133;Book Invoice;29/04/2016 10:25
1000134;Create Purchase Requisition Item;30/03/2016 10:25
1000134;Create Purchase Order Item;02/04/2016 10:25
1000134;Send Purchase Order;03/04/2016 10:25
1000134;Receive Goods;12/04/2016 10:25
1000134;Scan Invoice;16/04/2016 10:25
1000134;Book Invoice;23/04/2016 10:25
1000135;Create Purchase Requisition Item;31/03/2016 10:27
1000135;Create Purchase Order Item;02/04/2016 10:27
1000135;Send Purchase Order;03/04/2016 10:27
1000135;Receive Goods;14/04/2016 10:27
1000135;Scan Invoice;17/04/2016 10:27
1000135;Book Invoice;22/04/2016 10:27
1000136;Create Purchase Requisition Item;01/04/2016 10:31
1000136;Create Purchase Order Item;02/04/2016 10:31
1000136;Send Purchase Order;03/04/2016 10:31
1000136;Receive Goods;13/04/2016 10:31
1000136;Scan Invoice;17/04/2016 10:31
1000136;Book Invoice;23/04/2016 10:31
1000137;Create Purchase Requisition Item;31/03/2016 10:31
1000137;Create Purchase Order Item;02/04/2016 10:31
1000137;Send Purchase Order;04/04/2016 10:31
1000137;Receive Goods;12/04/2016 10:31
1000137;Scan Invoice;17/04/2016 10:31
1000137;Book Invoice;22/04/2016 10:31
1000138;Create Purchase Requisition Item;01/04/2016 10:31
1000138;Create Purchase Order Item;02/04/2016 10:31
1000138;Send Purchase Order;04/04/2016 10:31
1000138;Receive Goods;12/04/2016 10:31
1000138;Scan Invoice;17/04/2016 10:31
1000138;Book Invoice;21/04/2016 10:31
1000139;Create Purchase Requisition Item;01/04/2016 10:31
1000139;Create Purchase Order Item;02/04/2016 10:31
1000139;Send Purchase Order;04/04/2016 10:31
1000139;Receive Goods;10/04/2016 10:31
1000139;Scan Invoice;19/04/2016 10:31
1000139;Book Invoice;25/04/2016 10:31
100014;Create Purchase Requisition Item;03/10/2016 11:55
100014;Create Purchase Order Item;06/10/2016 11:55
100014;Send Purchase Order;07/10/2016 11:55
100014;Dun Order Confirmation;10/10/2016 11:55
100014;Receive Order Confirmation;16/10/2016 11:55
100014;Receive Goods;24/10/2016 11:55
100014;Book Invoice;28/10/2016 11:55
100014;Scan Invoice;29/10/2016 11:55
1000140;Create Purchase Requisition Item;31/03/2016 10:31
1000140;Create Purchase Order Item;02/04/2016 10:31
1000140;Send Purchase Order;05/04/2016 10:31
1000140;Receive Goods;12/04/2016 10:31
1000140;Scan Invoice;20/04/2016 10:31
1000140;Book Invoice;22/04/2016 10:31
1000141;Create Purchase Requisition Item;31/03/2016 10:31
1000141;Create Purchase Order Item;02/04/2016 10:31
1000141;Send Purchase Order;03/04/2016 10:31
1000141;Receive Goods;11/04/2016 10:31
1000141;Scan Invoice;16/04/2016 10:31
1000141;Book Invoice;25/04/2016 10:31
1000142;Create Purchase Requisition Item;30/03/2016 10:31
1000142;Create Purchase Order Item;02/04/2016 10:31
1000142;Send Purchase Order;04/04/2016 10:31
1000142;Receive Goods;13/04/2016 10:31
1000142;Scan Invoice;17/04/2016 10:31
1000142;Book Invoice;28/04/2016 10:31
1000143;Create Purchase Requisition Item;31/03/2016 10:31
1000143;Create Purchase Order Item;02/04/2016 10:31
1000143;Send Purchase Order;04/04/2016 10:31
1000143;Receive Goods;12/04/2016 10:31
1000143;Scan Invoice;17/04/2016 10:31
1000143;Book Invoice;28/04/2016 10:31
1000144;Create Purchase Requisition Item;31/03/2016 10:31
